"colony","hive","cca","date","doy","adult_num_low","adult_num_mean","adult_num_high","honey_kg_low","honey_kg_mean","honey_kg_high","pupae_num_low","pupae_num_mean","pupae_num_high"
"LSCFS_2015_2","K","CCA4",2015-07-22,203,9250.164,6229.553,21709.27,8.029751544,7.299624228,22.629,6832.395,10918.769,28669.933
"LSCFS_2015_2","K","CCA5",2015-08-19,231,5734.575,9566.2035,24866.982,9.494147016,4.731426492,18.957,1686.084,8559.5965,18805.277
"LSCFS_2015_2","K","CCA6",2015-09-23,266,3139.29,1982.781,7104.852,6.514728084,6.965385958,20.4455,0,8323.3035,16646.607
"LSCFS_2015_2","K","CCA7",2015-10-20,293,3851.001,1705.999,7262.999,6.615729648,3.193135176,13.002,976.248,1207.752,3391.752
"LSCFS_2015_2","L","CCA4",2015-07-21,202,9878.022,6349.548,22577.118,8.383129812,11.092935094,30.569,6388.524,9599.352,25587.228
"LSCFS_2015_2","L","CCA5",2015-08-19,231,13435.884,9149.6915,31735.267,12.069814104,11.681342948,35.4325,6300.018,9180.811,24661.64
"LSCFS_2015_2","L","CCA6",2015-09-23,266,10213.434,8116.202,26445.838,11.362803156,12.134098422,35.631,6477.477,10787.9575,28053.392
"LSCFS_2015_2","L","CCA7",2015-10-20,293,6613.299,7627.059,21867.417,9.746778132,16.515110934,42.777,1597.131,2284.1395,6165.41
"LSCFS_2015_2","L","CCA8",2016-03-21,81,13603.59,6026.41,25656.41,9.023413,7.2990435,23.6215,11978.706,14819.294,41617.294
"LSCFS_2015_2","L","CCA9",2016-04-18,109,8790.012,3893.988,16577.988,7.772363,6.2870685,20.3465,443.871,549.129,1542.129
"LSCFS_2016_1","A","CCA3",2016-07-25,207,21724.164,11478.469,44681.102,9.342771876,8.231114062,25.805,5945.1,11824.434,29593.968
"LSCFS_2016_1","A","CCA4",2016-08-26,239,6110.874,6338.6255,18788.125,9.94878126,7.28310937,24.515,177.459,11933.82,24045.099
"LSCFS_2016_1","A","CCA5",2016-09-28,272,3683.295,5263.2045,14209.704,1.01001564,6.98849218,14.987,177.459,4381.581,8940.621
"LSCFS_2016_1","A","CCA6",2016-10-17,291,2134.44,7655.698,17445.836,1.212018768,6.936990616,15.086,266.412,12968.6785,26203.769
"LSCFS_2016_1","A","CCA7",2017-03-09,68,20677.734,9160.266,38998.266,7.979123556,3.851188222,15.6815,13664.343,16904.657,47473.657
"LSCFS_2016_1","A","CCA8",2017-04-12,102,23146.893,10254.107,43655.107,7.393228,5.980386,19.354,9937.704,12294.296,34526.296
"LSCFS_2016_1","B","CCA3",2016-07-28,210,10966.725,11252.7725,33472.27,5.807717136,6.276891432,18.3615,9316.821,15070.9015,39458.624
"LSCFS_2016_1","B","CCA4",2016-08-25,238,6613.299,12205.48,31024.259,8.888137632,8.011931184,24.912,8074.608,9989.392,28053.392
"LSCFS_2016_1","B","CCA5",2016-09-27,271,4604.292,5789.491,16183.274,7.019735904,7.308382048,21.6365,0,8323.3035,16646.607
"LSCFS_2016_1","B","CCA6",2016-10-17,291,6613.299,4745.7775,16104.854,7.878121992,6.134939004,20.148,4525.428,7601.942,19729.312
"LSCFS_2016_1","B","CCA7",2017-03-07,66,3725.568,14912.561,33550.69,3.585682728,2.623908636,8.8335,3993.051,21278.2855,46549.622
"LSCFS_2016_1","B","CCA8",2017-04-12,102,8539.146,8005.771,24550.688,0,2.48125,4.9625,1419.672,17786.394,36992.46
"LSCFS_2016_1","C","CCA3",2016-07-28,210,15068.592,11924.9735,38918.539,6.666103224,7.038698388,20.7435,8429.526,15206.2785,38842.083
"LSCFS_2016_1","C","CCA4",2016-08-25,238,11050.578,11408.203,33866.984,7.07010948,7.43219526,21.9345,9582.786,12009.7375,33602.261
"LSCFS_2016_1","C","CCA5",2016-09-27,271,10087.308,5771.771,21630.85,6.363098532,9.423200734,25.2095,2661.885,7300.6315,17263.148
"LSCFS_2016_1","C","CCA6",2016-10-17,291,8120.574,4267.917,16656.408,14.089845384,6.899827308,27.8895,5945.1,11207.893,28360.886
"LSCFS_2016_1","C","CCA7",2017-03-07,66,13980.582,6627.342,27235.266,11.211173604,5.758663198,22.7285,11357.376,15900.247,43157.87
"LSCFS_2016_1","C","CCA8",2017-04-12,102,3097.71,5595.207,14288.124,5.004582,4.792709,14.59,0,9864.656,19729.312
"LSCFS_2016_1","D","CCA3",2016-07-29,211,14399.154,7128.4105,28655.975,3.181676472,12.254661764,27.691,8606.985,14347.261,37301.507
"LSCFS_2016_1","D","CCA4",2016-08-25,238,12473.307,5960.2705,24393.848,5.151079764,13.800710118,32.7525,8340.573,12476.3205,33293.214
"LSCFS_2016_1","D","CCA5",2016-09-26,270,5399.856,3536.4225,12472.701,3.484681164,13.145159418,29.775,3815.592,6723.778,17263.148
"LSCFS_2016_1","D","CCA6",2016-10-19,293,7325.01,4113.4915,15551.993,3.3836796,10.0694102,23.5225,3638.133,9895.2125,23428.558
"LSCFS_2016_1","D","CCA7",2017-03-07,66,8957.718,4955.067,18867.852,5.605714008,8.164392996,21.9345,7542.231,13338.2855,34218.802
"LSCFS_2016_1","D","CCA8",2017-04-13,103,18166.302,8758.0525,35682.407,0,3.7715,7.543,8961.903,17097.9835,43157.87
"LSCFS_2016_1","E","CCA3",2016-07-29,211,18124.029,13121.043,44366.115,4.747073508,5.516963246,15.781,8518.032,12387.591,33293.214
"LSCFS_2016_1","E","CCA4",2016-08-25,238,16617.447,9019.4825,34656.412,4.494696804,4.402401598,13.2995,3283.215,10227.195,23737.605
"LSCFS_2016_1","E","CCA5",2016-09-26,270,9250.164,5519.1985,20288.561,3.484681164,2.376659418,8.238,0,7398.492,14796.984
"LSCFS_2016_1","E","CCA6",2016-10-18,292,4729.725,4898.1365,14525.998,4.999704624,3.802647688,12.605,3726.639,8926.148,21578.935
"LSCFS_2016_1","E","CCA7",2017-03-07,66,9292.437,6563.9205,22420.278,1.666653012,4.178923494,10.0245,8074.608,13072.097,34218.802
"LSCFS_2016_1","E","CCA8",2017-04-13,103,15989.589,9293.548,34576.685,1.061578,1.354961,3.7715,8429.526,17980.713,44390.952
"LSCFS_2016_1","F","CCA3",2016-07-25,207,10505.88,6470.1965,23446.273,0.909014076,1.232742962,3.3745,7630.737,11906.427,31443.591
"LSCFS_2016_1","F","CCA4",2016-08-26,239,11301.444,6782.769,24866.982,1.060643628,4.630678186,10.322,7187.313,11049.5805,29286.474
"LSCFS_2016_1","F","CCA5",2016-09-28,272,4981.284,4061.349,13103.982,0.202003128,3.868998436,7.94,3460.674,5359.8845,14180.443
"LSCFS_2016_1","F","CCA6",2016-10-17,291,6446.286,3763.4255,13973.137,1.111017204,3.414491398,7.94,3815.592,6261.7605,16339.113
"LSCFS_2016_1","F","CCA7",2017-03-09,68,8329.86,4084.854,16499.568,0,5.3595,10.719,5856.147,9865.5405,25587.228
"LSCFS_2016_1","F","CCA8",2017-04-12,102,9459.45,12953.3315,35366.113,0.038009,2.9584955,5.955,6122.559,12660.516,31443.591
"LSCFS_2016_1","G","CCA3",2016-07-28,210,9627.156,7738.1965,25103.549,4.848075072,5.069462464,14.987,5057.805,12730.8755,30519.556
"LSCFS_2016_1","G","CCA4",2016-08-24,237,2720.718,6731.278,16183.274,4.747073508,6.410213246,17.5675,4613.934,10794.9175,26203.769
"LSCFS_2016_1","G","CCA5",2016-09-26,270,1465.002,648.998,2762.998,8.93876562,4.31436719,17.5675,266.412,329.588,925.588
"LSCFS_2016_1","G","CCA6",2016-10-19,293,1130.283,500.717,2131.717,8.93876562,4.31436719,17.5675,976.248,1207.752,3391.752
"LSCFS_2016_1","G","CCA7",2017-03-06,65,5901.588,2614.412,11130.412,4.444068816,2.144965592,8.734,4968.852,6147.148,17263.148
"LSCFS_2016_1","G","CCA8",2017-04-11,101,9334.017,4134.983,17603.983,0,0,0,9139.362,11306.638,31752.638
"LSCFS_2016_1","H","CCA3",2016-07-28,210,8036.721,9599.2725,27235.266,4.89870306,6.28464847,17.468,0,14180.443,28360.886
"LSCFS_2016_1","H","CCA4",2016-08-24,237,3223.143,11019.2765,25261.696,6.615729648,6.716385176,20.0485,7187.313,11666.1215,30519.556
"LSCFS_2016_1","H","CCA5",2016-09-26,270,6948.018,6196.484,19340.986,6.666103224,6.244698388,19.1555,3194.262,7188.9665,17572.195
"LSCFS_2016_1","H","CCA6",2016-10-18,292,6906.438,4441.061,15788.56,10.908168912,9.830415544,30.569,2484.426,4614.9265,11714.279
"LSCFS_2016_1","H","CCA7",2017-03-06,65,10505.88,5917.3355,22340.551,4.242065688,6.116717156,16.4755,11889.753,15325.788,42541.329
"LSCFS_2016_1","H","CCA8",2017-04-11,101,4269.573,2167.8575,8605.288,1.630376,1.914312,5.459,0,6628.204,13256.408
"LSCFS_2016_1","I","CCA3",2016-07-26,208,11761.596,7105.554,25972.704,6.363098532,4.857700734,16.0785,7808.196,10430.8685,28669.933
"LSCFS_2016_1","I","CCA4",2016-08-26,239,9334.017,5161.6315,19657.28,9.140768748,6.744115626,22.629,5323.77,9360.6645,24045.099
"LSCFS_2016_1","I","CCA5",2016-09-28,272,5022.864,6290.5595,17603.983,9.039767184,5.405116408,19.85,3283.215,7606.5075,18496.23
"LSCFS_2016_1","I","CCA6",2016-10-18,292,5860.008,5122.423,16104.854,10.201157964,6.759921018,23.721,5235.264,7401.5475,20038.359
"LSCFS_2016_1","I","CCA7",2017-03-08,67,14022.162,9330.34,32682.842,4.191692112,7.928403944,20.0485,10204.116,13085.9015,36375.919
"LSCFS_2016_1","I","CCA8",2017-04-11,101,21096.306,9543.051,40182.408,0,1.7865,3.573,3549.18,11635.565,26820.31
"LSCFS_2016_1","J","CCA3",2016-07-26,208,8329.86,9294.556,26918.972,5.100706188,4.992646906,15.086,6033.606,11780.181,29593.968
"LSCFS_2016_1","J","CCA4",2016-08-26,239,6069.294,9122.4135,24314.121,6.161095404,8.333202298,22.8275,3993.051,12492.188,28977.427
"LSCFS_2016_1","J","CCA5",2016-09-28,272,2804.571,3649.923,10104.417,3.080674908,9.774162546,22.629,2484.426,9701.778,21887.982
"LSCFS_2016_1","J","CCA6",2016-10-18,292,3348.576,5193.997,13736.57,4.89870306,8.17039847,21.2395,1952.049,5497.656,12947.361
"LSCFS_2016_1","J","CCA7",2017-03-08,67,3976.434,11590.206,27156.846,7.120737468,4.280381266,15.6815,4347.969,20946.303,46240.575
"LSCFS_2016_1","J","CCA8",2017-04-11,101,6906.438,9611.553,26129.544,0.417144,1.974928,4.367,8340.573,20645.877,49632.327
"LSCFS_2016_1","K","CCA3",2016-07-27,209,12222.441,11492.7625,35207.966,6.211723392,4.983138304,16.178,7187.313,10278.516,27744.345
"LSCFS_2016_1","K","CCA4",2016-08-24,237,8496.873,6290.558,21077.989,11.312175168,6.948662416,25.2095,6743.442,11116.9925,28977.427
"LSCFS_2016_1","K","CCA5",2016-09-26,270,7031.871,4022.8405,15077.552,8.888137632,5.282431184,19.453,2573.379,9811.0485,22195.476
"LSCFS_2016_1","K","CCA6",2016-10-18,292,6487.866,5281.628,17051.122,8.888137632,5.530681184,19.9495,4259.016,5885.525,16030.066
"LSCFS_2016_1","K","CCA7",2017-03-06,65,7952.868,3523.132,14999.132,5.201707752,2.510646124,10.223,10292.622,12733.378,35759.378
"LSCFS_2016_1","K","CCA8",2017-04-11,101,18375.588,8140.412,34656.412,0.379135,0.3066825,0.9925,13309.425,16465.575,46240.575
"LSCFS_2016_1","L","CCA3",2016-07-27,209,10296.594,7995.5485,26287.691,3.636056304,5.278471848,14.193,4880.346,12665.0815,30210.509
"LSCFS_2016_1","L","CCA4",2016-08-24,237,11594.583,7228.2705,26051.124,5.858090712,10.221704644,26.3015,5412.723,12861.687,31136.097
"LSCFS_2016_1","L","CCA5",2016-09-26,270,5776.155,5400.9165,16577.988,4.141064124,9.938717938,24.0185,0,3390.9755,6781.951
"LSCFS_2016_1","L","CCA6",2016-10-18,292,2636.865,5668.136,13973.137,2.171660832,10.526419584,23.2245,2306.967,6399.532,15106.031
"LSCFS_2016_1","L","CCA7",2017-03-06,65,4729.725,2095.275,8920.275,11.564806284,5.581846858,22.7285,0,0,0
"LSCFS_2016_1","L","CCA8",2017-04-11,101,1004.85,445.15,1895.15,6.104169,4.9376655,15.9795,1419.672,1756.328,4932.328
"LSCFS_2016_2","A","CCA3",2016-07-25,207,4029.102,3136.336,10301.774,17.678581056,9.865709472,37.41,5458.764,11961.998,29382.76
"LSCFS_2016_2","A","CCA4",2016-08-15,228,3990.294,2644.0495,9278.393,20.260354032,10.509822984,41.28,4613.04,11449.954,27512.948
"LSCFS_2016_2","A","CCA5",2016-09-14,258,1820.511,1720.082,5260.675,13.915318752,11.360340624,36.636,5074.344,6945.446,18965.236
"LSCFS_2016_2","A","CCA6",2016-10-04,278,2285.514,1779.695,5844.904,15.621914448,13.904042776,43.43,5920.068,8525.954,22971.976
"LSCFS_2016_2","A","CCA7",2016-10-28,302,5810.805,5752.1655,17315.136,12.733829424,16.036085288,44.806,461.304,1772.718,4006.74
"LSCFS_2016_2","A","CCA8",2017-03-07,66,8251.551,14796.9705,37845.492,7.263971424,12.020014288,31.304,6073.836,12455.81,30985.456
"LSCFS_2016_2","A","CCA9",2017-04-05,95,15727.635,14054.5725,43836.78,3.843684,8.527158,20.898,7688.4,11247.854,30184.108
"LSCFS_2016_2","B","CCA3",2016-07-25,207,20918.898,10546.0015,42010.901,15.490637856,8.164681072,31.82,6765.792,11308.484,29382.76
"LSCFS_2016_2","B","CCA4",2016-08-15,228,21577.248,9705.136,40987.52,20.479148352,10.400425824,41.28,7534.632,13194.55,33923.732
"LSCFS_2016_2","B","CCA5",2016-09-14,258,11931.381,6491.3265,24914.034,19.997800848,11.587099576,43.172,3229.128,14011.722,31252.572
"LSCFS_2016_2","B","CCA6",2016-10-04,278,14488.551,7988.8095,30466.17,20.829219264,13.321390368,47.472,4074.852,5976.054,16026.96
"LSCFS_2016_2","B","CCA7",2016-10-28,302,10963.26,6134.986,23233.232,17.72233992,10.74683004,39.216,230.652,4959.878,10150.408
"LSCFS_2016_2","B","CCA8",2017-03-07,66,17277.183,11234.3435,39745.87,11.070992592,9.170503704,29.412,10071.804,14597.124,39266.052
"LSCFS_2016_2","B","CCA9",2017-04-05,95,31068.576,23443.7195,77956.015,5.979064,9.996468,25.972,12762.744,17124.836,47012.416
"LSCFS_2016_2","C","CCA3",2016-07-25,207,3486.483,2494.0525,8474.588,11.114751456,13.018624272,37.152,3997.968,8819.214,21636.396
"LSCFS_2016_2","C","CCA4",2016-08-15,228,3447.675,2184.746,7817.167,18.291205152,14.762397424,47.816,4382.388,6890.75,18163.888
"LSCFS_2016_2","C","CCA5",2016-09-14,258,1394.316,1713.6035,4821.523,13.040141472,10.292929264,33.626,1768.332,2721.9,7212.132
"LSCFS_2016_2","C","CCA6",2016-10-04,278,2324.322,1504.7725,5333.867,13.302694656,13.128652672,39.56,4997.46,6449.656,17896.772
"LSCFS_2016_2","C","CCA7",2016-10-28,302,3486.483,3991.8745,11470.232,13.740283296,13.511858352,40.764,538.188,665.812,1869.812
"LSCFS_2016_2","C","CCA8",2017-03-07,66,1588.356,8411.6765,18411.709,4.332127536,13.571936232,31.476,768.84,10300.22,21369.28
"LSCFS_2016_2","C","CCA9",2017-04-05,95,15727.635,6967.365,29662.365,6.438992,5.208504,16.856,5612.532,6943.468,19499.468
"LSCFS_2016_2","D","CCA3",2016-07-25,207,19640.313,12426.944,44494.201,13.652765568,7.406617216,28.466,7765.284,13747.014,35259.312
"LSCFS_2016_2","D","CCA4",2016-08-15,228,20725.551,11153.712,43032.975,16.934680368,8.302659816,33.54,8149.704,13287.688,34725.08
"LSCFS_2016_2","D","CCA5",2016-09-14,258,13558.545,7175.5665,27909.678,19.997800848,15.027099576,50.052,4305.504,5460.054,15225.612
"LSCFS_2016_2","D","CCA6",2016-10-04,278,14372.127,7462.7925,29297.712,20.172836304,11.800581848,43.774,4074.852,9181.446,22437.744
"LSCFS_2016_2","D","CCA7",2016-10-28,302,10924.452,8784.7275,28493.907,17.547304464,13.672347768,44.892,0,2804.718,5609.436
"LSCFS_2016_2","D","CCA8",2017-03-07,66,15921.675,8185.8405,32293.356,7.526524608,14.812737696,37.152,9149.196,12520.826,34190.848
"LSCFS_2016_2","D","CCA9",2017-04-05,95,12279.96,17166.444,46612.848,2.759568,8.295216,19.35,0,19365.91,38731.82
"LSCFS_2016_2","E","CCA3",2016-07-25,207,4416.489,4330.6765,13077.842,14.177871936,7.617064032,29.412,8226.588,11379.434,30985.456
"LSCFS_2016_2","E","CCA4",2016-08-15,228,4377.681,2268.0295,8913.74,13.915318752,10.844340624,35.604,7227.096,12680.528,32588.152
"LSCFS_2016_2","E","CCA5",2016-09-14,258,2285.514,2473.712,7232.938,19.603971072,13.375014464,46.354,4997.46,8052.352,21102.164
"LSCFS_2016_2","E","CCA6",2016-10-04,278,3293.136,2298.6115,7890.359,19.47269448,13.35465276,46.182,6458.256,10260.23,26978.716
"LSCFS_2016_2","E","CCA7",2016-10-28,302,3641.715,6398.8655,16439.446,20.304112896,14.486943552,49.278,1998.984,3407.922,8814.828
"LSCFS_2016_2","E","CCA8",2017-03-07,66,24870.384,11017.616,46905.616,14.265389664,6.885305168,28.036,9149.196,11318.804,31786.804
"LSCFS_2016_2","E","CCA9",2017-04-05,95,30138.57,13351.43,56841.43,6.24188,5.04906,16.34,8918.544,11033.456,30985.456
"LSCFS_2016_2","F","CCA3",2016-07-25,207,15534.288,6881.712,29297.712,14.265389664,12.776305168,39.818,7227.096,10410.042,28047.18
"LSCFS_2016_2","F","CCA4",2016-08-15,228,19563.39,9141.051,37845.492,20.960495856,19.533752072,60.028,7380.864,9798.926,26978.716
"LSCFS_2016_2","F","CCA5",2016-09-14,258,11466.378,7564.229,26594.836,19.954041984,17.929979008,55.814,5689.416,10110.418,25910.252
"LSCFS_2016_2","F","CCA6",2016-10-04,278,14139.972,7395.89,28931.752,22.579573824,16.703213088,55.986,5228.112,8471.258,22170.628
"LSCFS_2016_2","F","CCA7",2016-10-28,302,12241.152,7870.859,27982.87,17.240992416,17.394503792,52.03,1307.028,2418.32,6143.668
"LSCFS_2016_2","F","CCA8",2017-03-07,66,8948.709,17151.921,43252.551,12.821347152,9.112326424,31.046,461.304,20337.28,41135.864
"LSCFS_2016_2","F","CCA9",2017-04-05,95,9258.48,29746.167,68750.814,5.880508,7.551746,20.984,1998.984,20636.904,43272.792
"LSCFS_2016_2","G","CCA3",2016-07-25,207,5655.573,2688.407,11032.387,7.526524608,11.931737696,31.39,8226.588,11512.992,31252.572
"LSCFS_2016_2","G","CCA4",2016-08-15,228,3718.638,2706.6855,9132.009,15.359361264,12.659319368,40.678,6842.676,11403.6,29649.876
"LSCFS_2016_2","G","CCA5",2016-09-14,258,2130.975,1016.5635,4164.102,16.453332864,9.618333568,35.69,3536.664,8114.96,19766.584
"LSCFS_2016_2","G","CCA6",2016-10-04,278,2092.167,3227.8065,8547.78,16.540850592,15.207574704,46.956,5535.648,12324.23,30184.108
"LSCFS_2016_2","G","CCA7",2016-10-28,302,7321.545,4960.1995,17241.944,21.179290176,14.909354912,50.998,768.84,1752.508,4273.856
"LSCFS_2016_2","G","CCA8",2017-03-07,66,17239.068,14139.257,45517.582,8.926808256,10.801595872,30.53,8303.472,13611.478,35526.428
"LSCFS_2016_2","G","CCA9",2017-04-05,95,19059.579,14835.958,48731.495,4.664984,7.170508,19.006,7995.936,12963.898,33923.732
"LSCFS_2016_2","H","CCA3",2016-07-25,207,16464.294,9959.986,36384.266,13.740283296,6.760858352,27.262,7995.936,11895.434,31786.804
"LSCFS_2016_2","H","CCA4",2016-08-15,228,18051.957,8508.7335,35069.424,19.385176752,12.022411624,43.43,7227.096,11077.832,29382.76
"LSCFS_2016_2","H","CCA5",2016-09-14,258,7864.164,4469.9675,16804.099,13.959077616,12.843461192,39.646,3690.432,5233.358,14157.148
"LSCFS_2016_2","H","CCA6",2016-10-04,278,9374.904,4847.113,19069.13,18.947588112,10.564205944,40.076,2460.288,3043.712,8547.712
"LSCFS_2016_2","H","CCA7",2016-10-28,302,6353.424,4092.822,14539.068,14.87801376,10.83599312,36.55,0,1068.464,2136.928
"LSCFS_2016_2","H","CCA8",2017-03-07,66,9258.48,5928.0525,21114.585,9.364396896,4.863801552,19.092,6150.72,8944.86,24040.44
"LSCFS_2016_2","H","CCA9",2017-04-05,95,14604.282,9867.2645,34338.811,2.529604,5.013198,12.556,7688.4,13651.898,34992.196
"LSCFS_2016_2","I","CCA3",2016-07-25,207,4067.91,3409.0465,10886.003,12.208723056,12.471638472,37.152,8072.82,13192.572,34457.964
"LSCFS_2016_2","I","CCA4",2016-08-15,228,2130.975,1601.446,5333.867,25.555176576,15.086411712,55.728,7688.4,10312.948,28314.296
"LSCFS_2016_2","I","CCA5",2016-09-14,258,1394.316,910.452,3215.22,22.273261776,12.212369112,46.698,3844.2,8762.54,21369.28
"LSCFS_2016_2","I","CCA6",2016-10-04,278,2014.551,1184.5635,4383.678,26.999219088,13.547390456,54.094,2537.172,4340.85,11218.872
"LSCFS_2016_2","I","CCA7",2016-10-28,302,5501.034,3057.791,11616.616,26.47411272,14.97094364,56.416,461.304,570.696,1602.696
"LSCFS_2016_2","I","CCA8",2017-03-07,66,7554.393,5282.274,18118.941,19.822765392,11.846617304,43.516,7227.096,10677.158,28581.412
"LSCFS_2016_2","I","CCA9",2017-04-05,95,18362.421,11385.7415,41133.904,5.880508,6.347746,18.576,10302.456,13146.218,36594.892
"LSCFS_2016_2","J","CCA3",2016-07-25,207,20105.316,10587.486,41280.288,17.5035456,9.4372272,36.378,6612.024,12453.832,31519.688
"LSCFS_2016_2","J","CCA4",2016-08-15,228,19524.582,9927.664,39379.91,23.017162464,12.657418768,48.332,5766.3,12743.136,31252.572
"LSCFS_2016_2","J","CCA5",2016-09-14,258,12241.152,6518.7675,25278.687,18.641276064,9.126361968,36.894,3075.36,5273.778,13622.916
"LSCFS_2016_2","J","CCA6",2016-10-04,278,11156.607,7462.9425,26082.492,18.028651968,11.023674016,40.076,4228.62,5364.938,14958.496
"LSCFS_2016_2","J","CCA7",2016-10-28,302,7011.774,4311.9335,15635.641,18.072410832,12.076794584,42.226,0,1068.464,2136.928
"LSCFS_2016_2","J","CCA8",2017-03-07,66,16580.025,7344.975,31269.975,8.489219616,4.097390192,16.684,9456.732,11699.268,32855.268
"LSCFS_2016_2","J","CCA9",2017-04-05,95,29635.452,13128.548,55892.548,4.796392,3.879804,12.556,4997.46,6182.54,17362.54
"LSCFS_2016_2","K","CCA3",2016-07-25,207,2634.093,1860.924,6355.941,7.43900688,11.24449656,29.928,7227.096,10142.926,27512.948
"LSCFS_2016_2","K","CCA4",2016-08-15,228,2092.167,1803.1765,5698.52,14.527942848,7.614028576,29.756,4074.852,8380.098,20835.048
"LSCFS_2016_2","K","CCA5",2016-09-14,258,1549.548,1453.661,4456.87,11.59609896,7.87595052,27.348,4151.736,5536.938,15225.612
"LSCFS_2016_2","K","CCA6",2016-10-04,278,2285.514,2071.8095,6429.133,14.790496032,7.482751984,29.756,2844.708,11265.656,25376.02
"LSCFS_2016_2","K","CCA7",2016-10-28,302,5462.226,6109.435,17681.096,15.796949904,9.043525048,33.884,153.768,457.348,1068.464
"LSCFS_2016_2","K","CCA8",2017-03-07,66,9684.675,4692.2275,19069.13,8.664255072,4.439872464,17.544,8380.356,11569.666,31519.688
"LSCFS_2016_2","K","CCA9",2017-04-05,95,18245.997,12685.6035,43617.204,3.055236,4.320382,11.696,4074.852,10249.91,24574.672
"LSCFS_2016_2","L","CCA3",2016-07-25,207,20492.703,9224.681,38942.065,15.97198536,9.98800732,35.948,7227.096,9608.694,26444.484
"LSCFS_2016_2","L","CCA4",2016-08-15,228,21189.861,9679.907,40549.675,21.266807904,14.650596048,50.568,6996.444,8789.114,24574.672
"LSCFS_2016_2","L","CCA5",2016-09-14,258,13868.316,8116.6005,30101.517,19.516453344,10.537773328,40.592,0,7746.364,15492.728
"LSCFS_2016_2","L","CCA6",2016-10-04,278,12512.808,7004.418,26521.644,20.916736992,11.600631504,44.118,2152.752,7471.336,17095.424
"LSCFS_2016_2","L","CCA7",2016-10-28,302,6585.579,6351.5635,19288.706,19.166382432,11.787808784,42.742,0,0,0
"LSCFS_2016_2","L","CCA8",2017-03-07,66,6042.96,11554.184,29151.328,9.977020992,8.341489504,26.66,3997.968,14695.766,33389.5
"LSCFS_2016_2","L","CCA9",2017-04-05,95,9142.056,28051.0385,65244.133,0,6.106,12.212,0,11753.104,23506.208
